Date;CNY;JPY;KRW;USD
15-Apr-2003;8.2772;120.2;1224.1;1
16-Apr-2003;8.2772;120.26;1217.3;1
17-Apr-2003;8.2771;119.05;1216.5;1
18-Apr-2003;8.277;119.75;1209.5;1
21-Apr-2003;8.2769;120.05;1205;1
22-Apr-2003;8.277;120.65;1204.7;1
23-Apr-2003;8.2772;120.1;1217;1
24-Apr-2003;8.2772;119.95;1219.5;1
25-Apr-2003;8.277;120.1;1221;1
28-Apr-2003;8.277;120;1234.4;1
29-Apr-2003;8.277;;1229.4;1
30-Apr-2003;8.2771;119.6;1213.1;1
01-May-2003;8.2771;118.9;;1
02-May-2003;8.2771;118.6;1213.9;1
05-May-2003;8.2771;;;1
06-May-2003;8.277;118.55;1211.1;1
07-May-2003;8.2769;117.68;1205.9;1
08-May-2003;8.2768;116.65;;1
09-May-2003;8.2768;117.1;1196.9;1
12-May-2003;8.277;116.9;1199.9;1
13-May-2003;8.277;117;1196;1
14-May-2003;8.2769;116.6;1199.8;1
15-May-2003;8.2768;116.25;1201.5;1
16-May-2003;8.277;116.3;1195.2;1
19-May-2003;8.2768;115.25;1197.8;1
20-May-2003;8.2768;117.08;1193.6;1
21-May-2003;8.2769;116.67;1199.1;1
22-May-2003;8.2768;117.65;1193.9;1
23-May-2003;8.2768;117.3;1197.4;1
26-May-2003;;116.88;1193.4;1
27-May-2003;8.2768;116.65;1194;1
28-May-2003;8.277;117.25;1199.4;1
29-May-2003;8.277;118.95;1200.4;1
30-May-2003;8.2768;118.35;1206.6;1
02-Jun-2003;8.2768;119;1205.3;1
03-Jun-2003;8.2769;118.4;1207.5;1
04-Jun-2003;8.277;118.75;1202.3;1
05-Jun-2003;8.277;118.45;1201.5;1
06-Jun-2003;8.277;117.8;;1
09-Jun-2003;8.277;118.45;1200.8;1
10-Jun-2003;8.2768;118.15;1200.3;1
11-Jun-2003;8.277;117.77;1193.7;1
12-Jun-2003;8.277;117.88;1193.1;1
13-Jun-2003;8.2768;117.6;1194.3;1
16-Jun-2003;8.2769;117.7;1192.7;1
17-Jun-2003;8.2768;117.6;1191;1
18-Jun-2003;8.2768;118.1;1188.4;1
19-Jun-2003;8.277;118.65;1184.5;1
20-Jun-2003;8.2772;118.25;1186;1
23-Jun-2003;8.2773;118.3;1190.6;1
24-Jun-2003;8.2773;117.65;1190.9;1
25-Jun-2003;8.2775;117.5;1189.2;1
26-Jun-2003;8.2775;118.25;1188.5;1
27-Jun-2003;8.2774;119.45;1186.7;1
30-Jun-2003;8.2774;119.85;1193.1;1
01-Jul-2003;8.2774;119.65;1194.9;1
02-Jul-2003;8.2775;119.2;1191;1
03-Jul-2003;8.2775;118.25;1188.1;1
04-Jul-2003;;118.4;1185.1;1
07-Jul-2003;8.2773;118.1;1182.3;1
08-Jul-2003;8.2773;118.18;1180;1
09-Jul-2003;8.2773;118.35;1179.2;1
10-Jul-2003;8.2773;117.8;1179.6;1
11-Jul-2003;8.2772;117.9;1178.5;1
14-Jul-2003;8.2771;117.73;1179.2;1
15-Jul-2003;8.2771;117.75;1177;1
16-Jul-2003;8.277;118.25;1175.7;1
17-Jul-2003;8.277;118.15;;1
18-Jul-2003;8.277;118.93;1178.8;1
21-Jul-2003;8.2768;;1182.5;1
22-Jul-2003;8.277;119.2;1179.4;1
23-Jul-2003;8.277;119.05;1182;1
24-Jul-2003;8.2772;118.8;1181.4;1
25-Jul-2003;8.2772;119.15;1180.3;1
28-Jul-2003;8.2775;119.1;1181.2;1
29-Jul-2003;8.2775;119.3;1179.3;1
30-Jul-2003;8.2773;119.88;1179.5;1
31-Jul-2003;8.2773;120.1;1180;1
01-Aug-2003;8.2772;120.4;1180.6;1
04-Aug-2003;8.2775;119.8;1180.4;1
05-Aug-2003;8.2775;120.35;1181.4;1
06-Aug-2003;8.2773;119.9;1186.1;1
07-Aug-2003;8.2773;120.14;1185.9;1
08-Aug-2003;8.2772;119.22;1185.5;1
11-Aug-2003;8.2772;118.9;1181.9;1
12-Aug-2003;8.277;118.68;1180.2;1
13-Aug-2003;8.277;119.13;1178.3;1
14-Aug-2003;8.277;119.3;1179.3;1
15-Aug-2003;8.2768;119;;1
18-Aug-2003;8.2768;119.36;1178.3;1
19-Aug-2003;8.2767;119.35;1175.9;1
20-Aug-2003;8.2768;118.65;1178.6;1
21-Aug-2003;8.2766;118.1;1176.4;1
22-Aug-2003;8.2766;117.82;1173.9;1
25-Aug-2003;8.2768;117.58;1170.6;1
26-Aug-2003;8.2768;117.53;1170.5;1
27-Aug-2003;8.277;117.6;1170.8;1
28-Aug-2003;8.2771;117.5;1173.9;1
29-Aug-2003;8.2771;117.05;1179.9;1
01-Sep-2003;;116.65;1178.5;1
02-Sep-2003;8.277;116.7;1175.9;1
03-Sep-2003;8.2768;116.3;1176.7;1
04-Sep-2003;8.277;116.8;1176.1;1
05-Sep-2003;8.277;116.82;1173.4;1
08-Sep-2003;8.2769;117.32;1171.8;1
09-Sep-2003;8.277;116.65;1172.8;1
10-Sep-2003;8.277;116.8;;1
11-Sep-2003;8.2772;117.17;;1
12-Sep-2003;8.2772;117.06;;1
15-Sep-2003;8.2774;;1170.1;1
16-Sep-2003;8.2774;117.18;1173.1;1
17-Sep-2003;8.2775;116.15;1171.4;1
18-Sep-2003;8.2775;116.07;1170.6;1
19-Sep-2003;;115.43;1170.3;1
22-Sep-2003;8.2773;112.2;1168.8;1
23-Sep-2003;8.2772;;1152;1
24-Sep-2003;8.277;112.15;1151.1;1
25-Sep-2003;8.277;111.9;1152.5;1
26-Sep-2003;8.2773;112;1151.1;1
29-Sep-2003;8.277;111.25;1150.8;1
30-Sep-2003;8.277;111.2;1150.2;1
01-Oct-2003;8.277;111.2;1150.3;1
02-Oct-2003;8.277;111;1152.3;1
03-Oct-2003;8.277;110.93;;1
06-Oct-2003;8.277;111.1;1150.5;1
07-Oct-2003;8.277;111;1151.9;1
08-Oct-2003;8.2771;109.65;1151.4;1
09-Oct-2003;8.2771;109.05;1148.9;1
10-Oct-2003;8.277;109.15;1149.5;1
13-Oct-2003;;;1148.4;1
14-Oct-2003;8.2767;109.2;1146.6;1
15-Oct-2003;8.2767;109.1;1158.5;1
16-Oct-2003;8.2766;109.61;1169.5;1
17-Oct-2003;8.2766;109.85;1177.6;1
20-Oct-2003;8.2766;109.7;1174.5;1
21-Oct-2003;8.2765;109.8;1174.4;1
22-Oct-2003;8.2766;109.55;1180;1
23-Oct-2003;8.2766;109.03;1181.9;1
24-Oct-2003;8.2768;109.6;1179.4;1
27-Oct-2003;8.2767;108.9;1185.8;1
28-Oct-2003;8.2766;108.3;1184.2;1
29-Oct-2003;8.2766;107.97;1183.4;1
30-Oct-2003;8.2767;108.3;1181.6;1
31-Oct-2003;8.2766;108.76;1177.3;1
03-Nov-2003;8.2766;;1182.4;1
04-Nov-2003;8.2767;110.2;1185.3;1
05-Nov-2003;8.2767;109.68;1185.8;1
06-Nov-2003;8.2769;109.97;1183.1;1
07-Nov-2003;8.277;110.2;1181.7;1
10-Nov-2003;8.277;109.5;1180.2;1
11-Nov-2003;8.2769;108.8;1174.8;1
12-Nov-2003;8.277;108.75;1175.1;1
13-Nov-2003;8.277;108.4;1174.4;1
14-Nov-2003;8.277;108.03;1173.2;1
17-Nov-2003;8.2769;109.5;1171.2;1
18-Nov-2003;8.2767;108.85;1178.3;1
19-Nov-2003;8.2767;108.15;1180.5;1
20-Nov-2003;8.2769;108.93;1177.4;1
21-Nov-2003;8.277;109.1;1186.8;1
24-Nov-2003;8.2771;;1195.5;1
25-Nov-2003;8.277;109.4;1202.3;1
26-Nov-2003;8.2772;109.55;1203.4;1
27-Nov-2003;;109.02;1203.4;1
28-Nov-2003;;109.5;1202.6;1
01-Dec-2003;8.2772;109.75;1203.6;1
02-Dec-2003;8.2772;109.26;1203.4;1
03-Dec-2003;8.2771;108.75;1196.9;1
04-Dec-2003;8.277;108.3;1194.1;1
05-Dec-2003;8.2769;108.35;1192.2;1
08-Dec-2003;8.2771;107.65;1193.4;1
09-Dec-2003;8.2771;107.15;1187.6;1
10-Dec-2003;8.277;108.65;1188.1;1
11-Dec-2003;8.2771;108.2;1184.9;1
12-Dec-2003;8.2771;108;1188.9;1
15-Dec-2003;8.2772;108.03;1185.2;1
16-Dec-2003;8.2771;107.75;1184.5;1
17-Dec-2003;8.2769;107.5;1187.6;1
18-Dec-2003;8.2769;107.45;1188.7;1
19-Dec-2003;8.277;107.64;1189.5;1
22-Dec-2003;8.2769;107.62;1190.7;1
23-Dec-2003;8.2769;;1193.1;1
24-Dec-2003;8.277;107.48;1195.8;1
26-Dec-2003;;107.05;1199;1
29-Dec-2003;8.2769;107.03;1199.7;1
30-Dec-2003;8.2767;107.1;1200.3;1
31-Dec-2003;8.2767;;1197.8;1
02-Jan-2004;;;1194.3;1
05-Jan-2004;8.277;106.9;1195.5;1
06-Jan-2004;8.2771;106.25;;1
07-Jan-2004;8.2772;106.24;1187.9;1
08-Jan-2004;8.2772;106.15;1187.4;1
09-Jan-2004;8.277;107.55;1183.3;1
12-Jan-2004;8.277;;1182.9;1
13-Jan-2004;8.2768;106.53;1178.5;1
14-Jan-2004;8.2768;106.22;1179.9;1
15-Jan-2004;8.2767;106.25;1180.2;1
16-Jan-2004;8.2767;106.1;1187.4;1
19-Jan-2004;;106.55;1187.1;1
20-Jan-2004;8.277;107.5;1185.7;1
21-Jan-2004;8.2771;107.18;;1
22-Jan-2004;8.2771;106.88;;1
23-Jan-2004;8.2771;106.2;;1
26-Jan-2004;8.2771;106.22;1188.6;1
27-Jan-2004;8.2771;106.15;1181.6;1
28-Jan-2004;8.2771;106.2;1177.2;1
29-Jan-2004;8.277;106.1;1173;1
30-Jan-2004;8.2768;105.97;1173.6;1
02-Feb-2004;8.277;105.61;1174.9;1
03-Feb-2004;8.2772;105.53;1170.7;1
04-Feb-2004;8.2772;105.39;1166.2;1
05-Feb-2004;8.2773;105.53;1168.3;1
06-Feb-2004;8.2773;106.15;1167.2;1
09-Feb-2004;8.2773;105.7;1169.2;1
10-Feb-2004;8.2772;105.45;1167.4;1
11-Feb-2004;8.2771;;1162.9;1
12-Feb-2004;8.2772;105.34;1161;1
13-Feb-2004;8.277;105.39;1160.7;1
16-Feb-2004;;105.45;1160.8;1
17-Feb-2004;8.277;105.67;1158.5;1
18-Feb-2004;8.277;105.56;1158.2;1
19-Feb-2004;8.2771;106.6;1154.6;1
20-Feb-2004;8.2772;107.5;1161.7;1
23-Feb-2004;8.2772;108.8;1166.9;1
24-Feb-2004;8.2771;108.65;1182.1;1
25-Feb-2004;8.277;108.2;1176.8;1
26-Feb-2004;8.277;108.9;1171.1;1
27-Feb-2004;8.2769;109;1174.5;1
01-Mar-2004;8.2768;109.25;;1
02-Mar-2004;8.2768;109.03;1176.5;1
03-Mar-2004;8.2768;110.2;1173.4;1
04-Mar-2004;8.277;110.15;1178.7;1
05-Mar-2004;8.2771;111.2;1171.9;1
08-Mar-2004;8.2771;112.12;1174.3;1
09-Mar-2004;8.2771;111.12;1173.4;1
10-Mar-2004;8.2771;111.25;1170.6;1
11-Mar-2004;8.2772;110.8;1172.1;1
12-Mar-2004;8.2771;111.1;1168.6;1
15-Mar-2004;8.2773;110.85;1175.2;1
16-Mar-2004;8.2773;110.15;1177;1
17-Mar-2004;8.2774;108.25;1171.2;1
18-Mar-2004;8.2774;107.2;1166.2;1
19-Mar-2004;8.2772;107.2;1159.6;1
22-Mar-2004;8.2773;107.35;1158.6;1
23-Mar-2004;8.2774;106.74;1159.5;1
24-Mar-2004;8.2772;106.72;1157.3;1
25-Mar-2004;8.2771;106.05;1154.5;1
26-Mar-2004;8.277;106.1;1155.1;1
29-Mar-2004;8.2771;105.6;1157.1;1
30-Mar-2004;8.2771;105.6;1155.1;1
31-Mar-2004;8.277;104.3;1153.6;1
01-Apr-2004;8.2769;104.03;1150;1
02-Apr-2004;8.2769;104.15;1142.6;1
05-Apr-2004;8.2769;104.3;;1
06-Apr-2004;8.2769;105.5;;1
07-Apr-2004;8.2769;105.6;1148.4;1
08-Apr-2004;8.2769;105.6;1144.2;1
09-Apr-2004;8.2769;106.5;1140.6;1
12-Apr-2004;8.277;106.43;;1
13-Apr-2004;8.2769;105.2;;1
14-Apr-2004;8.2772;107;;1
15-Apr-2004;8.2771;108.55;;1
16-Apr-2004;8.2769;108.65;;1
19-Apr-2004;8.2768;107.95;;1
20-Apr-2004;8.2768;108.2;1155.8;1
21-Apr-2004;8.2769;108.9;;1
22-Apr-2004;8.277;109.38;1156;1
23-Apr-2004;8.2769;109.45;1159.4;1
26-Apr-2004;8.2768;109;1158.7;1
27-Apr-2004;8.2768;108.55;1154.9;1
28-Apr-2004;8.2768;109.2;1152.8;1
29-Apr-2004;8.2769;;1155.8;1
30-Apr-2004;8.2771;110.2;;1
03-May-2004;8.2771;;1175.2;1
04-May-2004;8.2771;;1172.8;1
05-May-2004;;;;1
06-May-2004;8.2771;108.82;1168.7;1
07-May-2004;8.2771;110.45;1166.2;1
10-May-2004;8.2769;112.6;1170.5;1
11-May-2004;8.2773;113.5;1183.1;1
12-May-2004;8.2773;112.65;1188.4;1
13-May-2004;8.2772;114;1182.1;1
14-May-2004;8.2772;114.4;1184.1;1
17-May-2004;8.2772;113.7;1187.9;1
18-May-2004;8.2771;114.3;1184.2;1
19-May-2004;8.2769;113.25;1184.2;1
20-May-2004;8.2771;113.25;1177.8;1
21-May-2004;8.2771;112.75;1176.5;1
24-May-2004;8.2771;112.5;1177.1;1
25-May-2004;8.2769;113.05;1176.3;1
26-May-2004;8.2769;111.75;;1
27-May-2004;8.2768;111.4;1178;1
28-May-2004;8.2769;110.5;1171.3;1
01-Jun-2004;8.2767;109.75;1163.2;1
02-Jun-2004;8.2767;110.8;1161.6;1
03-Jun-2004;8.2768;110.7;1165.2;1
04-Jun-2004;8.2767;111.07;1162.6;1
07-Jun-2004;8.2767;110.15;1164.1;1
08-Jun-2004;8.2767;109.7;1159;1
09-Jun-2004;8.2767;109.4;1158;1
10-Jun-2004;8.2768;109.95;1154.7;1
11-Jun-2004;;110;1159.4;1
14-Jun-2004;8.2766;110.9;1158.4;1
15-Jun-2004;8.2766;110.87;1163.1;1
16-Jun-2004;8.2766;109.45;1163.5;1
17-Jun-2004;8.2766;110.05;1157;1
18-Jun-2004;8.2766;109.5;1157.7;1
21-Jun-2004;8.2766;108.5;1158.3;1
22-Jun-2004;8.2766;108.6;1156.4;1
23-Jun-2004;8.2767;108.75;;1
24-Jun-2004;8.2766;108.25;1160.2;1
25-Jun-2004;8.2767;107.35;1156.5;1
28-Jun-2004;8.2766;107.85;1151;1
29-Jun-2004;8.2766;108.3;1150.7;1
30-Jun-2004;8.2766;108.38;1152.5;1
01-Jul-2004;8.2767;108.15;1152.5;1
02-Jul-2004;8.2766;109.05;1153.5;1
05-Jul-2004;;108.65;1155.8;1
06-Jul-2004;8.2768;109.3;1152.8;1
07-Jul-2004;8.2768;108.75;1154.8;1
08-Jul-2004;8.2769;108.8;1153.8;1
09-Jul-2004;8.2769;108.4;;1
12-Jul-2004;8.2768;107.9;1150.7;1
13-Jul-2004;8.2768;108.7;1147.4;1
14-Jul-2004;8.2767;109.13;1149.7;1
15-Jul-2004;8.2767;109.35;1150.9;1
16-Jul-2004;8.2766;109.6;1158.7;1
19-Jul-2004;8.2766;;1166.8;1
20-Jul-2004;8.2767;108.5;1158.2;1
21-Jul-2004;8.2766;108.55;1162.1;1
22-Jul-2004;8.2766;109.8;1159;1
23-Jul-2004;8.2766;109.75;1164.2;1
26-Jul-2004;8.2767;109.65;1164.6;1
27-Jul-2004;8.2767;109.88;1162.5;1
28-Jul-2004;8.2768;111;1163.9;1
29-Jul-2004;8.2769;111.65;1168.2;1
30-Jul-2004;8.2769;112.08;1168.3;1
02-Aug-2004;8.277;111.25;1171.3;1
03-Aug-2004;8.277;110.58;1166.4;1
04-Aug-2004;8.277;111.25;1163.4;1
05-Aug-2004;8.2769;111.2;1165.2;1
06-Aug-2004;8.2769;111.63;1164.3;1
09-Aug-2004;8.2769;110.24;1165.9;1
10-Aug-2004;8.277;110.55;1157;1
11-Aug-2004;8.2769;111.28;1155.7;1
12-Aug-2004;8.2769;110.62;;1
13-Aug-2004;8.2768;111.7;1158.8;1
16-Aug-2004;8.2768;110.63;1162.2;1
17-Aug-2004;8.2767;110.45;1157.6;1
18-Aug-2004;8.2767;109.95;1157.8;1
19-Aug-2004;8.2768;109.5;1157.7;1
20-Aug-2004;8.2767;109.15;;1
23-Aug-2004;8.2767;109.2;1154.6;1
24-Aug-2004;8.2767;109.95;1152.8;1
25-Aug-2004;8.2766;109.5;1154.7;1
26-Aug-2004;8.2766;110.08;1156.5;1
27-Aug-2004;8.2767;109.2;1155.8;1
30-Aug-2004;8.2767;110.25;1152.3;1
31-Aug-2004;8.2766;109.65;1153.8;1
01-Sep-2004;8.2766;109.22;1153.7;1
02-Sep-2004;8.2767;109.5;1151.2;1
03-Sep-2004;8.2767;109.58;1151.5;1
06-Sep-2004;;110.3;1148.8;1
07-Sep-2004;8.2767;109.7;1152.8;1
08-Sep-2004;8.2767;109.43;1152.1;1
09-Sep-2004;8.2768;109.5;1149.3;1
10-Sep-2004;8.2766;110.1;1146.7;1
13-Sep-2004;8.2766;109.47;1145.9;1
14-Sep-2004;8.2767;109.85;1145;1
15-Sep-2004;8.2768;109.7;1145.4;1
16-Sep-2004;8.2766;109.95;1144.4;1
17-Sep-2004;8.2767;109.6;1146.3;1
20-Sep-2004;8.2767;;1145.4;1
21-Sep-2004;8.2766;110;1147.1;1
22-Sep-2004;8.2766;109.8;1145.9;1
23-Sep-2004;8.2766;;1144.8;1
24-Sep-2004;8.2766;110.55;1147.3;1
27-Sep-2004;8.2766;110.62;;1
28-Sep-2004;8.2766;111.2;;1
29-Sep-2004;8.2766;111.1;;1
30-Sep-2004;8.2766;111;1147.9;1
01-Oct-2004;;110.08;1152.7;1
04-Oct-2004;8.2766;110.72;1148;1
05-Oct-2004;8.2766;110.87;1149.8;1
06-Oct-2004;8.2766;111.1;1148.2;1
07-Oct-2004;8.2766;111.05;1150.5;1
08-Oct-2004;8.2768;110.58;1151.8;1
11-Oct-2004;;;1149.9;1
12-Oct-2004;8.2765;109.65;1146;1
13-Oct-2004;8.2765;109.6;1147.6;1
14-Oct-2004;8.2765;109.67;1146.2;1
15-Oct-2004;8.2765;109.6;1147.5;1
18-Oct-2004;8.2765;109.25;1145.4;1
19-Oct-2004;8.2765;109.42;1143.9;1
20-Oct-2004;8.2765;108.6;1144.7;1
21-Oct-2004;8.2765;107.82;1142.7;1
22-Oct-2004;;107.6;1141.9;1
25-Oct-2004;8.2765;106.77;1141.1;1
26-Oct-2004;8.2765;106.72;1136;1
27-Oct-2004;8.2765;107.1;;1
28-Oct-2004;8.2765;106.15;;1
29-Oct-2004;8.2765;106.13;;1
01-Nov-2004;8.2765;106.25;1122.3;1
02-Nov-2004;8.2765;106.4;1117.4;1
03-Nov-2004;8.2765;;1117.6;1
04-Nov-2004;8.2765;106.25;;1
05-Nov-2004;8.2765;106.08;;1
08-Nov-2004;8.2765;105.45;1110.9;1
09-Nov-2004;8.2765;105.6;1105.9;1
10-Nov-2004;8.2765;105.88;;1
11-Nov-2004;8.2765;106.98;1109;1
12-Nov-2004;8.2765;106.66;1112.4;1
15-Nov-2004;8.2765;105.34;;1
16-Nov-2004;8.2765;105.45;;1
17-Nov-2004;8.2765;105.41;1093.1;1
18-Nov-2004;8.2765;103.97;1088.2;1
19-Nov-2004;8.2765;104.19;1069.5;1
22-Nov-2004;8.2765;103.3;1068.6;1
23-Nov-2004;8.2765;;1063.7;1
24-Nov-2004;8.2765;103.4;1064.5;1
25-Nov-2004;;102.85;;1
26-Nov-2004;;102.4;;1
29-Nov-2004;8.2765;102.9;;1
30-Nov-2004;8.2765;103.18;1047.9;1
01-Dec-2004;8.2765;102.8;1048.1;1
02-Dec-2004;8.2765;102.2;1047.1;1
03-Dec-2004;8.2765;103.5;;1
06-Dec-2004;8.2765;102.2;1044.9;1
07-Dec-2004;8.2765;103.05;1038.3;1
08-Dec-2004;8.2765;103.1;;1
09-Dec-2004;8.2765;104;1052.2;1
10-Dec-2004;8.2765;105.28;1056.8;1
13-Dec-2004;8.2765;104.85;1062.8;1
14-Dec-2004;8.2765;104.75;1061.1;1
15-Dec-2004;8.2765;105.25;1056.1;1
16-Dec-2004;8.2765;104.3;1060.7;1
17-Dec-2004;8.2765;104.48;1055.6;1
20-Dec-2004;8.2765;104.35;1058.8;1
21-Dec-2004;8.2765;103.86;1056.1;1
22-Dec-2004;8.2765;104.35;1055.4;1
23-Dec-2004;8.2765;;1056.5;1
24-Dec-2004;;103.67;1051;1
27-Dec-2004;8.2765;103.9;1046.2;1
28-Dec-2004;8.2765;103.2;1047.7;1
29-Dec-2004;8.2765;103.35;1042.4;1
30-Dec-2004;8.2765;104.12;1043.2;1
31-Dec-2004;;;1035.6;1
03-Jan-2005;8.2765;;1035.6;1
04-Jan-2005;8.2765;102.75;1037.1;1
05-Jan-2005;8.2765;104.4;1038.8;1
06-Jan-2005;8.2765;104;1047.3;1
07-Jan-2005;8.2765;104.57;1048;1
10-Jan-2005;8.2765;;1052.9;1
11-Jan-2005;8.2765;104;1053.2;1
12-Jan-2005;8.2765;103.4;1045.2;1
13-Jan-2005;8.2765;102.5;1041.2;1
14-Jan-2005;8.2765;103;1036.5;1
17-Jan-2005;;102.15;1038.3;1
18-Jan-2005;8.2765;102.55;1035.8;1
19-Jan-2005;8.2765;102.4;1036.9;1
20-Jan-2005;;102.65;;1
21-Jan-2005;8.2765;103.45;;1
24-Jan-2005;8.2765;102.87;1037.5;1
25-Jan-2005;8.2765;102.68;1033.8;1
26-Jan-2005;8.2765;103.5;1031.4;1
27-Jan-2005;8.2765;103.3;1033.4;1
28-Jan-2005;8.2765;103.2;1028.1;1
31-Jan-2005;8.2765;103.6;1026.4;1
01-Feb-2005;8.2765;103.63;1026.4;1
02-Feb-2005;8.2765;103.65;1027.5;1
03-Feb-2005;8.2765;104.23;1027.1;1
04-Feb-2005;8.2765;104.5;;1
07-Feb-2005;8.2765;104.3;1026.7;1
08-Feb-2005;8.2765;105.15;;1
09-Feb-2005;8.2765;105.65;;1
10-Feb-2005;8.2765;105.6;;1
11-Feb-2005;8.2765;;1026.5;1
14-Feb-2005;8.2765;104.97;1035.2;1
15-Feb-2005;8.2765;105.2;1026.7;1
16-Feb-2005;8.2765;105;1026.7;1
17-Feb-2005;8.2765;105.25;1025.9;1
18-Feb-2005;8.2765;105.5;1025.8;1
21-Feb-2005;;105.73;1025.2;1
22-Feb-2005;8.2765;104.87;1023.9;1
23-Feb-2005;8.2765;104.7;1015.3;1
24-Feb-2005;8.2765;104.75;;1
25-Feb-2005;8.2765;105.33;1004.2;1
28-Feb-2005;8.2765;104.73;1008.1;1
01-Mar-2005;8.2765;104.5;;1
02-Mar-2005;8.2765;104.63;1004.8;1
03-Mar-2005;8.2765;104.9;1006.8;1
04-Mar-2005;8.2765;105.45;1006.7;1
07-Mar-2005;8.2765;104.7;1007.8;1
08-Mar-2005;8.2765;105.08;1004.7;1
09-Mar-2005;8.2765;104.7;1004.3;1
10-Mar-2005;8.2765;104.1;;1
11-Mar-2005;8.2765;104.14;998.4;1
14-Mar-2005;8.2765;104.4;1000.7;1
15-Mar-2005;8.2765;104.82;999.9;1
16-Mar-2005;8.2765;104.5;1003.2;1
17-Mar-2005;;104.33;1003.7;1
18-Mar-2005;8.2765;104.7;1002.6;1
21-Mar-2005;8.2765;;1002.9;1
22-Mar-2005;8.2765;105.1;1007.4;1
23-Mar-2005;8.2765;105.42;1012.2;1
24-Mar-2005;8.2765;106.2;1011.5;1
25-Mar-2005;8.2765;106.42;1012.4;1
28-Mar-2005;8.2765;106.99;1013.1;1
29-Mar-2005;8.2765;107.2;1016.3;1
30-Mar-2005;8.2765;107.25;1019;1
31-Mar-2005;8.2765;107.35;1024.3;1
01-Apr-2005;8.2765;107.43;1017.6;1
04-Apr-2005;8.2765;107.68;1013.1;1
05-Apr-2005;8.2765;108.45;1013.1;1
06-Apr-2005;8.2765;107.95;1011.1;1
07-Apr-2005;8.2765;108.5;1014.7;1
08-Apr-2005;8.2765;108.68;1014.1;1
11-Apr-2005;8.2765;108.45;1014;1
12-Apr-2005;8.2765;107.63;1014.3;1
13-Apr-2005;8.2765;107.42;1012;1
14-Apr-2005;8.2765;107.75;1012.5;1
15-Apr-2005;8.2765;108.23;1013;1
18-Apr-2005;8.2765;107.65;1022.2;1
19-Apr-2005;8.2765;107.28;1021.5;1
20-Apr-2005;8.2765;106.9;1014.5;1
21-Apr-2005;8.2765;106.75;;1
22-Apr-2005;8.2765;106.77;1006.8;1
25-Apr-2005;8.2765;105.8;1005.3;1
26-Apr-2005;8.2765;105.78;999.5;1
27-Apr-2005;8.2765;106.2;;1
28-Apr-2005;8.2765;105.89;1002.4;1
29-Apr-2005;8.2765;;1002.5;1
02-May-2005;8.2765;105.28;1001.8;1
03-May-2005;8.2765;;999.8;1
04-May-2005;8.2765;;1001.9;1
05-May-2005;8.2765;;;1
06-May-2005;8.2765;104.68;999.6;1
09-May-2005;8.2765;105.3;999.6;1
10-May-2005;8.2765;105.65;;1
11-May-2005;8.2765;105.52;1000.6;1
12-May-2005;8.2765;106.15;999.4;1
13-May-2005;8.2765;106.8;1000.2;1
16-May-2005;8.2765;107.45;1001.2;1
17-May-2005;8.2765;107.15;1007.1;1
18-May-2005;8.2765;107.7;1005.5;1
19-May-2005;8.2765;107.13;1006.5;1
20-May-2005;8.2765;107.5;1002.7;1
23-May-2005;8.2765;108;1005.2;1
24-May-2005;;107.7;1006.9;1
25-May-2005;8.2765;107.36;1002.1;1
26-May-2005;;107.98;;1
27-May-2005;;107.98;;1
30-May-2005;;107.93;1000.7;1
31-May-2005;8.2765;108.08;1002.5;1
01-Jun-2005;8.2765;108.35;1005.5;1
02-Jun-2005;8.2765;108.5;1011.2;1
03-Jun-2005;8.2765;107.92;1013.7;1
06-Jun-2005;;107.66;;1
07-Jun-2005;8.2765;106.9;1009.7;1
08-Jun-2005;8.2765;106.82;;1
09-Jun-2005;8.2765;107.22;1005.7;1
10-Jun-2005;;107.5;1005.2;1
13-Jun-2005;8.2765;108.6;1005.7;1
14-Jun-2005;8.2765;109.42;1009.4;1
15-Jun-2005;8.2765;109.2;1015.4;1
16-Jun-2005;8.2765;109.27;1012.2;1
17-Jun-2005;8.2765;108.92;;1
20-Jun-2005;;108.71;1010.9;1
21-Jun-2005;8.2765;109.3;1008.1;1
22-Jun-2005;8.2765;108.47;1011.4;1
23-Jun-2005;8.2765;108.67;1009.3;1
24-Jun-2005;8.2765;108.97;;1
27-Jun-2005;8.2765;109.28;1012.4;1
28-Jun-2005;8.2765;109.75;1013.1;1
29-Jun-2005;8.2765;110.07;1015.9;1
30-Jun-2005;8.2765;110.4;1024.4;1
01-Jul-2005;8.2765;111.03;;1
04-Jul-2005;;111.63;1030.3;1
05-Jul-2005;8.2765;111.52;1040;1
06-Jul-2005;8.2765;111.6;1045;1
07-Jul-2005;8.2765;112.25;1050.4;1
08-Jul-2005;8.2765;112.35;1052.5;1
11-Jul-2005;8.2765;111.95;1053.8;1
12-Jul-2005;8.2765;111.38;1045.6;1
13-Jul-2005;8.2765;111.15;;1
14-Jul-2005;8.2765;112.07;1037.7;1
15-Jul-2005;;112.13;1037.5;1
18-Jul-2005;8.2765;;1037.7;1
19-Jul-2005;8.2765;112.33;1037.8;1
20-Jul-2005;8.2765;112.99;1038.2;1
21-Jul-2005;8.2765;112.5;1042.4;1
22-Jul-2005;;110.95;1036.6;1
25-Jul-2005;8.1097;111.6;1022.8;1
26-Jul-2005;8.1099;111.9;1023.7;1
